Text,Category,WordCount,TokenCount
multibank financi corp mltf payout qtli div 13 ct v 13 ct prior pay april 20 record april 10,earn,14,14
first bank system fb unit hike rate first bank minneaploi first bank saint paul unit first bank system inc said rais refer rate 734 pct 712 pct,interest,27,30
chemic fabric cmfb agreement termin chemic fabric corp said agreement principl oc birdair inc would purchas asset relat architectur structur busi dow corn corp odc inc divis termin agreement chemic fabric would also becom distributor dow corn vestar siliconeco fiberglass architecur fabric oc birdair joint ventur chemic fabric owen corn fibergla corp ocf corn ventur dow chemic co dow corn glass work glw chemic fabric said current project backlog dow corn odc divis complet dow corn plan discontinu designengin fabric instal servic chemic fabric said compani cooper develop new product architectur industri applic may suppli architectur materi,acq,133,156
si sisb complet wendi wen unit buy si corp said complet acquisit franchisor sister intern inc wendi intern inc 145 mln dlr stock said purchas includ 35 restaur ohio oper sister give si total 55 restaur franchis relationship six midwestern southern state,acq,52,57
british sugar sow slow start drill year british sugar beet crop got slow start due poor weather condit around one pct sown far spokesman british sugar plc said compar two pct stage last year three pct 1985 38 39 pct 1984 littl caus concern better weather forecast capac avail drill contract area around 200000 hectar 10 day seed bed look good farmer advis wait soil temperatur rise spokesman said crop drill third week april delight said last year larg proport crop drill may still turn equal second largest record,sugar,145,158
currenc intervent time crucial analyst dollar recent declin despit massiv central bank purchas forc remind offici intervent foreign exchang work welltim coincid shift market fundament sentiment dealer analyst said central bank may succeed slow trend without accompani polici chang stand littl chanc revers direct evergrow global market 200 billion dlr trade everi day sourc said time psycholog key success intervent said jim oneil financi market economist marin midland bank inc import complementari chang econom fundament underlin yesterday chang interest rate boost dollar instantli achiev central bank tri vain week open market intervent citibank rais prime rate quarterpoint 734 pct first chang rate sinc last august dollar start advanc reach high tokyo 14750 yen two yen tuesday new york low contrast monetari author spearhead bank japan estim bought much 10 billion dlr last 10 day march could prevent dollar skid 150 yen plumb 40year low monday 14470 yen expert worri central bank lost temporari battl prop dollar market wari caught wrongfoot central bank foray longer mesmer theyv lost credibl market feel take central bank win said michael snow head treasuri oper union bank switzerland new york rel failur recent intervent stand sharp contrast success central bank score join forc drive dollar follow septemb 22 1985 plaza accord howev central bank easi time market treasuri major industri power agre dollar need head lower redress massiv worldwid trade imbal consensu market say dollar must fall u trade deficit show littl sign improv japan resist bid protect export industri part unit state appar content let dollar fall gradual pay littl lip servic februari pari agreement group five plu canada foster stabil dealer say specif said fed dollarbuy intervent halfheart design polit gestur japan strike fear market proforma intervent said francois soareskemp chief corpor trader credit lyonnai discord market momentum lower dollar analyst said intervent look doom fail go take lot central bank hold dollar level said snow predict anoth 10 15 pct depreci structur chang occur make market stop sell dollar ad buy six billion dollar three week go late last decad presid jimmi carter dollar last heavi specul attack central bank sometim interven tune six billion dlr singl day still fail stop dollar fall record low 170 mark analyst said snow said purchas scale unlik dont think anybodi stomach saw futil seventi inde market grown leap bound sinc intervent even greater scale would probabl need impress market trade volum london new york tokyo alon last year averag nearli 188 billion dlr day accord joint central bank studi doubl previou estim made two year earlier group thirti privat research group sign central bank realiz futil swim tide bank japan sourc told reuter tokyo earlier week believ limit currenc market intervent perhap reach method bolster dollar invok currenc swap agreement central bank consid era financi liber almost imposs control flow capit japan one senior offici tokyo said,money-fx,795,899
canadian tire major holder extend pact ctc dealer hold ltd said canadian tire corp ltd control sharehold alfr david martha bill extend agreement expir yesterday tender share ctc previous report offer 49 pct canadian tire common share ctc alreadi hold 174 pct canadian tire common said would therefor take share tender offer unless total least 11 mln anoth 327 pct canadian tire common bill control 60 pct canadian tire common ad extend offer may 11 fix price 16536 dlr share ctc group canadian tire dealer said expect know may 11 would obtain approv appeal previous report ontario court rule uphold regulatori decis block ctc offer dealer bid previous block ontario secur commiss offer exclud holder canadian tire class nonvot share make 96 pct compani equiti,acq,175,194
hutton lbo extend expir 35 dlrshr offer purol april 6 today hutton lbo extend expir 35 dlrshr offer purol april 6 today,acq,15,15
conrac say mull restructur buyout altern conrac say mull restructur buyout altern,acq,10,10
conrac cax explor restructur buyout conrac corp whose board reject 25 dlr share tender offer mark iv industri inc iv said explor altern restructur leverag buyout takeov compani file secur exchang commiss conrac said board director author financi legal advisor explor sever altern mark iv offer said consid inadequ altern explor includ restructur leverag buyout takeov compani anoth compani conrac said conrac said board discus altern special meet march 26 30 said decis whether adopt altern would hing futur action mark iv unsol tender offer put effect altern explor could hurt defeat mark iv offer said board member also instruct keep confidenti term transact might enter becom final compani said board also took defens step includ grant sever agreement offic said board meet yesterday concac director delet provis allow holder least onethird class vote stock call special sharehold meet delet anoth provis allow sharehold remov director without caus compani said defens move taken mark iv said plan elect major designe director special holder meet succeed acqur major compani common stock offer conrac said conrac presid vice presid treasur given sever agreement golden parachut said agreement conrac presid paul graf would get cash payment twice annual salari 209906 dlr last year chang control compani includ acquisit 30 pct compani vote stock conrac said treasur joseph smorada vice presid joseph odonnel made 143325 dlr last year would get oneandahalf time salari chang control smorada salari list sec file execut would also get cash settlement option plan continu insur benefit,acq,397,450
u bank join prime rate cut chemic bank main bank subsidiari chemic new york corp marin midland bank inc said rais prime lend rate 734 pct 712 pct effect immedi st loui mercantil bancorp said mercantil bank na also rais prime rate 734 pct 712 pct effect immedi chang follow similar cut yesterday citicorp chase manhattan,interest,67,76
convest energi partner ltd cep 4th qtr loss shr loss 265 dlr v loss 231 dlr net loss 143 mln v loss 125 mln rev 2887000 v 5321000 year shr loss 438 dlr v loss 250 dlr net loss 237 mln v loss 135 mln rev 132 mln v 224 mln note 1986 net includ oil natur ga writedown 121 mln dlr quarter 190 mln dlr year,earn,64,66
dylex ltd year jan 31 net shr 51 ct v one dlr net 251 mln v 468 mln sale 121 billion v 108 billion note 1986 exclud extraordinari gain 11 mln dlr two ct per share public issu affili share,earn,38,43
intern seaway trade corp in year oper shr 64 ct v 97 ct oper net 845000 v 1285000 rev 200 mln v 23 mln note 1986 1985 oper net exclud gain 315000 dlr 585000 dlr respect extraordinari item,earn,36,40
callon petroleum co clnp 4th qtr loss shr loss 40 ct v loss 472 dlr net loss 3321000 v loss 420 mln rev 4002000 v 7788000 avg shr 9168522 v 8974355 year shr loss 420 dlr v loss 471 dlr net loss 372 mln v loss 411 mln rev 184 mln v 341 mln avg shr 9168522 v 8991184,earn,52,52
counti save bank csba set stock dividend counti save bank said board declar five pct stock dividend payabl april 10 sharehold record today,earn,20,22
efhutton efh extend purol pcc offer ef hutton group ef hutton lbo inc unit said extend expir date 35 dlr per share tender offer purol courier corp midnight est april six midnight april one ef hutton lbo inc said wholli own pc acquisit inc subsidiari entiti make offer extend expir date withdraw right period pend tender 63 mln share 83 pct purol common hutton offer top today 40 dlr per share bid 83 pct stock emeri air frieght corp eaf offer would pay sharehold packag secur balanc share valu respect tender offer price hutton said end day yesterday 880000 share purol common stock repes 115 pct outstand share validli tender withdrawn manhattan suprem court justic lewi grossman today adjourn monday hear stockhold suit seek block hutton lbo transact judg told attorney need time hear case plaintiff cite belief superior offer would forthcom howev one compani mention affadavit interlink express plc deni interest yesterday frank hoenemey retir vice chairman prudenti insur co current purol board member said initi offer hutton reject board director februari third hoenemey testifi next meet board februari 17 hutton submit revis propos accept also testifi committe director hire goldman sach co consid altern hutton offer also consid discus possibl merger compani includ emeri feder express corp fdx,acq,304,336
bankamerica bac post gain unit sale bankamerica corp said complet sale consum trust servic divis well fargo co wfc transact result second quarter pretax gain 75 mln dlr sale affect servic bank continu provid institut custom employe benefit trust servic divis bankamerica also said separ announc well fargo said acquisit increas amount person trust asset administ 25 billion dlr last decemb bankamerica well fargo announc definit agreement sale price 100 mln dlr subject adjust,earn,108,120
london grain freight enquiri rio grandeazor leixo 26000 mt hs 14 dlr basi one two 40001500 azor 3500 leixo 25455 paranaguaonetwo port spanish med 35000 mt hs 1150 dlr basi one one 10 day purpos 20304 usgtaiwan 54000 mt hs 10000 shex4000 shex 20455 usgaragh option seaforth 4000045000 long ton hs 10 day purpos 9154 tri later dieppeonetwo port italian adriat 950011000 mt bulk wheat 30002000 6124 st lawrenceonethre port marseillesmanfredonia rang 2000035000 mt bulk wheat 5000222500 10154 chimbotekaohsiung 9500 mt bulkbag fishmeal 250 ph200 ph 20455 immingham foynesr sea 25000 mt bulk barley 40003000 10154 altern tri tc usgmaracaibo 10000 mt wheat three grade three days1000 1154,ship,111,122
london metal freight rotterdamkarachi 2000021000 mt shred scrap 70001100 15304 bin qasimshanghai 25000 mt pig iron 1500 fhex1200 shex 1104 chungjinmanila 4200 mt steel coil 800liner discharg 23304 bilbaoon port vietnam 5000 mt steel fio 1000500 end april singaporemizushima 600010000 mt steel scrap fiot 1200300 2124,ship,43,47
ciro inc ciri year shr loss three ct v profit 16 ct net loss 119000 v profit 637000 rev 175 mln v 158 mln,earn,20,20
london ore enquiriesfixtur south africasalvador brazil 15000 long ton manganes ore 25001500 end april callaocroton 5000 mt miner 40002000 spot geraldtontampico 13500 mt bulk miner sand fio 100002000 1105 iteadunkirk 20000 mt bauxit seven day purpos 10134 tampiconorth spain 15000 mt ore two day shinc3000 shex 5254 one port german north seausg 10500 mt bulk ore 25004000 7134,ship,56,63
helm resourc inc h 4th qtr loss oper shr loss two ct v loss 13 ct oper net loss 236000 v loss 1131000 rev 266 mln v 263 mln year oper shr profit two ct v loss 15 ct oper net profit 286000 v loss 1292000 rev 1053 mln v 953 mln note net exclud discontinu oper gain 20000 dlr v loss 1291000 dlr quarter gain 60000 dlr v loss 1590000 dlr year net exclud extraordinari loss 38000 dlr v gain 1941000 dlr quarter gain 162000 dlr v 1941000 dlr year 1986 net period includ writedown 290000 dlr oilrel seismic data,earn,103,107
sasco product inc year loss shr loss eight ct v profit four ct net loss 365430 v profit 165508 rev 5577244 v 4643803 note 1986 net includ nonrecur expens 408518 dlr,earn,27,29
ausimont compo au sell unit ausimont compo nv said sold asset equip machineri divis six mln dlr invest group includ unit manag result modest pretax gain includ first quarter result unit sale five mln dlr 1986,acq,52,56
atlant research atrc complet acquisit atlant research corp said complet acquisit profession servic firm ori group 1414313 common share pool interest basi,acq,25,26
peabodi hold complet acquisit peabodi hold co inc said complet acquisit substanti eastern ga fuel associ efu coal properti 1501 pct peabodi hold stock peabodi said purchas includ seven underground mine seven coal prepar plant current oper eastern well coal properti mine sever contractor west virginia acquisit also involv 800 mln ton coal reserv mostli west va includ eastern coal reserv inact powderhorn oper near palisad colo peabodi said peabodi ad expect announc within next week staff oper properti offic acquir eastern,acq,113,133
london sugar freight delfzylindia 14700 mt bag sugar 30 dlr 7501000 ppt ac benham antwerplago 12000 mt bag sugar 750750 tri liner discharg 5204 ac e f man tc singl tweendeck 1600019000 tonn dw del queensland midaprilearlymay trip bulk sugar redel china durat 30 40 day ac kawasaki one port ah rangedubai 6800 mt bag sugar 750750 10154 ac unnam charter enquiri rouenhamburgindia 14000 mt bag sugar 7501000 15254 ac woodhous drake carey flushinghodeidah mokha 16800 mt bag sugar 750750 9154 genoc santoshodeidah 10000 mt bag sugar 30 dlr 750750 20304 ac dutch charter cargil report withdrawn enquiri cargo south korea india constanza india buenaventura u,ship,128,138
penta system intern inc psli 4th qtr shr loss six ct v loss 76 ct net loss 343748 v loss 40 mln rev 51 mln v 48 mln year shr profit 12 ct v loss 145 dlr net profit 611784 v loss 77 mln rev 216 mln v 197 mln,earn,43,43
fed say buy 550 mln dlr bill custom may sept 24 matur fed say buy 550 mln dlr bill custom may sept 24 matur,money-fx,16,17
chirac see quick decis cgct french prime minist jacqu chirac told u congressman franc would announc decis two three week group control second largest commun firm compagni general de construct telphoniqu french sourc said said chirac promis franc decis would base financi econom technic criterion polit ground u german compani lead contend take control cgct reagan administr warn franc germani may retali control compani award polit ground jacqu delor presid european commun execut commiss call last month control go west germani siemen ag order strengthen european industri lead contend consortium american telephon telegraph co philip nv netherland chirac said franc would make public reason award control sourc said ask compani fate two occas meet leader senat hous repres,acq,175,199
agenc report 41 ship wait panama canal panama canal commiss u govern agenc said daili oper report backlog 41 ship wait enter canal earli today next two day expect 401 402 due 34 34 schedul transit 41 39 endday backlog 34 29 averag wait time tomorrow super tanker regular vessel north end 25 hr 11 hr south end 24 hr 31 hr,ship,72,80
control resourc industri inc crix 4th qtr shr loss five ct v profit eight ct net loss 152000 v profit 214000 rev 62 mln v 24 mln year shr profit 22 ct v profit 33 ct net profit 809000 v 853000 rev 224 mln v 79 mln,earn,40,40
fed buy 550 mln dlr bill custom feder reserv bought 550 mln dlr u treasuri bill custom spokeswoman said said fed bought bill matur may septemb 24 regular deliveri tomorrow feder fund trade 6316 pct fed announc oper,interest,47,51
american water work co inc awk set payout qtli div 32 ct v 32 ct prior pay may 15 record may one,earn,14,14
hunt manufactur co hun set payout qtrli div 11 ct v 11 ct pay april 21 record april 10,earn,13,13
itel itel buy castlecook cke unit asset itel corp said complet previouslyannounc acquisit contain fleet relat asset castl cook inc flexivan lea inc subsidiari 130 mln dlr cash market secur 30 mln dlr note three mln common share assumpt liabil compani said obtain 150 mln dlr financ bank group deal common share subject 10year restrict sale vote,acq,82,88
pittsburgh west virginia railroad pw net 4th qtr shr 14 ct v 14 ct net 210000 v 211000 rev 230000 v 229000 year shr 56 ct v 56 ct net 838000 v 841000 rev 919000 v 919000,earn,31,31
dynalectron dyn buy aviat facil dynalectron corp said purchas certain asset standard aero inc includ leasehold right aircraft modif mainten facil phoenix ariz term releas facil consist 285000 squar foot hangar shop space dynalectron oper plan dynair tech inc offer continu employ 460 former standard aero employe,acq,61,66
talk pointpurol courier pcc emeri air freight corp top leverag buyout offer purol courier corp 40 mln dlr wall street react though anoth offer may surfac purol stock climb 538 today 4018 14 emeri 40 dlr per share offer emeri top 35 dlr per share 268 mln dlr offer ef hutton lbo inc analyst said latest 306 mln dlr offer purol exceed expect sever analyst previous said saw takeov valu packag deliveri compani 35 dlr per share rang least one howev estim compani could taken rang 38 42 dlr per share analyst today would ventur say whether anoth offer could made arbitrag still held belief bid could go higher choic seek best possibl offer emeri shown courag go forth said one arbitrag specul courier compani may also emerg bidder make sen said jame parker robinson humphrey wont make well think wont get 100 pct synergi analyst said acquisit could cost emeri earn short term long term elimin redund sell purol asset boost emeri profit parker said combin purol emeri would rival unit parcel servic second largest u packag deliveri compani feder express corp fdx 47 pct market parker specul combin emerypurol would 24 pct six seven billion dlr deliveri busi make emeri bigger factor light weight deliveri busi make power hous said dougla arthur kidder peabodi co purol today declin comment emeri offer chairman nichola bradi return phone call efhutton lbo also declin comment emeri offer said extend expir withdraw period offer april six midnight today midnight est one analyst specul extens make like hutton attempt anoth offer howev skeptic compani outsid packag deliveri industri would want outbid 40 dlr per share would synergi courier compani sinc purol agre late februari buyout manag ef hutton group efh subsidiari specul arisen bid come buyout surround controversi sinc purol board member doresi gardner resign march gardner said believ better offer could made anoth entiti spokesman gardner today said former director contact emeri buyer line purol purol deal hutton also call question sharehold suit file earlier week attempt stop tender offer allow anoth bidder come forth hear new york state court delay monday arbitrag said believ hutton offer could better wall street firm plan keep cash tie purol hutton provid 279 mln dlr bridg loan would later replac debt hutton would maintain major interest purol hutton sourc said firm fact face risk n invest sinc know could reclaim 279 mln dlr loan emeri last year lost 54 mln dlr revenu 8875 mln dlr purol lost 576 mln dlr 8414 mln dlr revenu,acq,639,720
canadian imperi bank lower visa rate canadian imperi bank commerc said lower interest rate visa credit card 159 pct 186 pct effect may bill statement bank said also halv yearli visa card user fee six dlr would retain 15 ct fee transact bank spokesman said previous report call canadian parliament financ committe march 20 substanti cut credit card rate factor move would elabor canada minist state financ thoma hockin threaten legisl reduc rate appli unpaid balanc financi institut voluntarili act canadian imperi bank spokesman said bank card market competit one move stay competit canadian imperi new rate match toronto dominion bank lower rate financ committe report canadian imperi bank ad cardhold allow choos 15 ct transact fee six dlr yearli card fee also elimin 50 ct minimum monthli transact fee said minist state financ tom hockin said hous common today delight bank cut credit card rate would hope retail store financi institut look rate well hockin said daili question period,interest,247,287
nissan motor nsani see second half profit nissan motor co ltd japan said expect profit second half end yesterday first half oper loss 17 billion yen nissan chief financi offic atsushi muramatsu speech automot seminar said attribut improv cost reduct ration oper said exchang rate stabil nissan strong profit recoveri fiscal 1988 profit fiscal 1989 better yen start advanc muramatsu said nissan studi possibl set financ compani improv access u european capit market,earn,106,113
geoffrion leclerc forecast result geoffrion leclerc inc report sharpli higher earn six month end februari 28 said expect third quarter result continu strong pace approxim preced quarter brokerag firm earlier report six month profit rose 35 mln dlr 19 mln dlr last year detail second quarter profit,earn,58,65
wall street stockspolaroid prd rumor new york investor asher edelman acquir stake polaroid corp optim tomorrow statu hear patent infring suit pend eastman kodak co ek sent polaroid stock higher trader said polaroid rose 118 7412 specul edelman go take stake polaroid kick around month ago resurfac today one trader said edelman comment rumor spokesman polaroid said compani contact edelman file made secur exchang commiss stake compani hope among investor progress statu hear tomorrow patent infring suit kodak analyst michael ellmann wertheim co said trader said conceiv trial date could set progress made outofcourt settlement suit file polaroid april 1976 charg kodak infring upon polaroid instant camera patent octob 1985 court bar kodak sell camera film infring upon patent polaroid spokesman said ellmann said feel highli unlik progress made tomorrow hear ellmann said stock may also gotten boost today optim concern new product compani current work polaroid announc particularli senior compani execut chosen work major unidentifi new product spur specul product said specul new product could electron still camera refer camera record imag magnet disk oppos convent film ellmann said stock may also gotten boost today optim concern new product compani current work polaroid announc particularli senior compani execut chosen work major unidentifi new product spur specul product said specul new product could electron still camera refer camera record imag magnet disk oppos convent film,acq,368,418
kaufman broad inc kb 1st qtr feb 28 net shr 41 ct v 17 ct net 8824000 v 4555000 rev 3019 mln v 1964 mln avg shr 17644000 v 16085000,earn,21,21
itel itel complet flexivan acquisit itel corp said complet previous announc purchas contain fleet certain relat asset flexivan lea inc 130 mln dlr cash market secur 30 mln dlr note three mln share newli issu itel common assumpt certain liabil compani said obtain financ syndic major bank 150 mln dlr,acq,64,68
kaufman broad inc kb 1st qtr feb 28 net shr 41 ct v 17 ct net 8824000 v 4555000 rev 3019 mln v 1964 mln note hous backlog 135 mln dlr 33 pct year earlier,earn,30,33
csx corp csx 1st qtr net shr 47 ct v 56 ct net 730 mln v 850 mln rev 189 billion v 169 billion note figur reflect merger sealand corp complet feb 11 1987,earn,30,33
wall street stockslor corp lor loral corp climb 334 4834 amid rumor compani might takeov target gener electr co ge howev analyst said skeptic jack welch doesnt want exposur defens market said one analyst heard rumor doubt accuraci refer ge chairman analyst request anonym said wouldnt believ one unless there deal tabl loral corp offici immedi avail comment,acq,80,103
snet sng see good 1987 earn southern new england telecommun corp snet said expect good earn 1987 446 dlr per share 1392 mln dlr 1986 compani also said expect capit spend rise 355 mln dlr 1987 289 mln dlr year ago howev senior vice presid financ daniel miglio told meet analyst uncertainti earn outlook snet current involv negoti state regul rate return equiti current stand 162 pct compani also said expect snet system busi compos nonregul busi profit end year,earn,124,134
stryker stri acquir hexcel hxl unit stryker corp said acquir hexcel medic corp wholli own subsidiari hexcel corp term transact disclos sale complet hexcel plan sell medic product busi hexcel said,acq,37,43
old stone ostn complet acquisit old stone corp said complet previous announc acquisit first feder save bank north carolina shelbi nc save bank common stock final purchas price expect seven mln 75 mln dlr base exchang common stock valu 15 time book valu first feder march 31 close date compani said februari 28 first feder 129 mln dlr asset 120 mln dlr deposit old stone rhode islandbas financi servic compani asset 39 billion dlr,acq,101,113
moor medic corp mmd make acquisit moor medic corp said plan acquir privatelyheld penta product wholesal distributor gener durg undisclos term,acq,20,23
upland miner acquir brazil mine firm upland miner chemic corp said agre acquir consolid brazilian mine intern inc public compani one mln acr diamond gold properti brazil term disclos consolid own 42 mine concess three region eastern northern brazil gammara santo antonio diamazon compani said upland also said previous announc acquisit aslamina aslambeck mine corp mina gerai brazil mine concern produc revenu 96 mln dlr year next 25 year new yorkbas upland trade overthecount,acq,93,105
inspeech insp buy norma bork bork medic inspeech inc said acquir norma bork associ inc bork medic servic inc undisclos term firm combin revenu one mln dlr provid speech patholog physic therapi occup therapi servic,acq,38,43
noland co nold set quarterli qtli div 10 ct v 10 ct prior pay april 24 record april 14,earn,14,14
bank new york bk rais prime 734 pct bank new york said rais prime lend rate quarter point 734 pct said move effect immedi,interest,24,26
hartmarx corp hmx 1st qtr feb 28 net shr 54 ct v 40 ct net 11105000 v 8310000 sale 2827 mln v 2903 mln avg shr 20599000 v 20760000 note pershar result restat may 1986 threefortwo stock split,earn,31,32
manufactur nation mntl rais prime manufactur nation bank detroit said increas prime rate 734 pct 712 pct effect immedi,interest,19,21
upland miner acquir brazil mine firm upland miner chemic corp said agre acquir consolid brazilian mine intern inc public compani one mln acr diamond gold properti brazil term disclos consolid own 42 mine concess three region eastern northern brazil gammara santo antonio diamazon compani said upland also said previous announc acquisit aslamina aslambeck mine corp mina gerai brazil mine concern produc revenu 96 mln dlr year next 25 year,acq,87,98
toll tol stock split public offer toll brother inc said declar twoforon split common stock said file registr statement secur exchang commiss propos public offer 5700000 share common adjust split record date split april 10 certif repres addit share mail april 20 compani said stock price adjust reflect split april 21,earn,77,81
nation royalti corp nroc 4th qtr loss shr loss 22 ct v loss 20 ct net loss 2127334 v loss 1629432 rev 1306658 v 1091023 avg shr 97 mln v 8 mln year shr loss 36 ct v loss 35 ct net loss 3519251 v loss 2805569 rev 5081953 v 4410954 avg shr 98 mln v 81 mln,earn,51,51
hiport industri inc hipt 4th qtr net oper shr 29 ct v eight ct oper net 222143 v 76605 rev 4872279 v 3276404 12 mth oper shr 17 ct v 28 ct oper net 111280 v 301623 rev 139 mln v 111 mln note 1986 yr figur exclud extraordinari item 574363 dlr 60 ct per share termin non contributori pension plan 1985 yr figur exclud 537950 dlr 42 ct per share repres insur proce fire occurr 1983,earn,80,87
system health care inc year loss shr loss 33 ct v nil net loss 603430 v profit 4295 rev 748628 v 5730 note pershar result give retroact effect onefor50 revers stock split march 1987 1986 loss includ recur expens 317062 dlr relat acquisit initi advertis campaign,earn,45,46
mellon mel republ rpt lift prime rate mellon bank na pittsburgh republ bank dalla rais prime lend rate 734 pct 712 effect immedi,interest,24,26
gulf barg freight higher nearbi call gulf barg freight rate continu show firmer tone nearbi assumpt chang gulf post price encourag increas pikandrol activ barg shipment total 21 barg trade morn st loui merchant exchang call session versu nine yesterday dealer said quot includ week mississippi river granit citi mla po trade 175 pct tariff five percentag point yesterday bid next week mississippi altongranit citi mla po bid five point higher 175 pct offer 190 five barg week april midmississippi river dubuquesouth trade yesterday bid 170 pct april illinoi river ex chicago 160 pct bid offer 10 point higher 170 may section 140 pct bid offer five lower 145 may midmississippi river dubuquesouth bid 212 point higher 14212 pct offer 145 junejuli lower mississippi river memphiscairo offer 120 pct bid juneaug upper mississippi river lacrossesavag offer 150 pct bid octnov midmississippi dubuquesouth lh nov clintonsouth 170 pct bid17712 offer comparison decemb illinoi river ex chicago 12212 pct bid12712 offer 212 point offer,ship,211,256
crime control asset sold hawley crime control inc said reach definit agreement subsidiari hawley group ltd buy asset assum certain liabil crime control 513 mln dlr amount said 47 mln dlr would avail distribut compani bank debentur holder sharehold balanc would use pay variou state tax expens relat transact establish reserv provid certain unassum oblig compani crime control said would use proce pay bank lender approxim 286 mln dlr repres 87 pct princip amount indebted bank lender also said would propos acquir 20 mln dlr worth outstand 10 pct convert subordin debentur aggreg approxim 154 mln dlr propos liquid compani sharehold receiv estim 54 ct share report earlier crime control default approxim 33 mln dlr bank debt default indentur govern convert subordin debentur januari 19 1987 crime control instal servic monitor electron surveil system said retain rothschild inc arrang sale compani,acq,213,231
royalbank canada up u base rate 14 pct 814 pct royalbank canada up u base rate 14 pct 814 pct,interest,11,11
le peep restaur inc lpep 4th qtr loss shr loss 27 ct v loss 81 ct net loss 998764 v loss 1491590 rev 2712614 v 1237850 avg shr 3727063 v 1838294 year shr loss 179 dlr v loss 211 dlr net loss 4559004 v loss 3882235 rev 8510004 v 3720640 avg shr 2544271 v 1838294,earn,47,47
towl manufactur co qtow 4th qtr oper loss oper shr loss 110 dlr v loss 863 dlr oper net loss 51 mln v loss 421 mln rev 231 mln v 633 mln year oper shr loss 471 dlr v loss 1409 dlr oper net loss 220 mln v loss 672 mln rev 1146 mln v 2218 mln avg shr 4910330 v 4851650 note current year exclud gain 121 mln dlr dispos discontinu oper shr figur prefer dividend requir,earn,74,77
royal bankcanada up u base rate royal bank canada said rais u base lend rate 14 pct 814 pct effect tomorrow move first chang bank u dollar base lend rate sinc last august lower rate 12 point follow announc yesterday 14 point rise 734 pct two largest u bank prime rate,interest,67,78
harri bank increas prime rate harri trust save bank said increas prime rate 734 712 effect immedi,interest,19,24
analyst say ussr may prefer new crop u wheat soviet union would like interest purchas new crop wheat book grain immedi shipment offer subsidi u wheat execut major grain export compani said lower price desir delay big purchas condit winter spring crop better known make new crop wheat attract said georg hoffman director commod analysi pillsburi compani pillsburi assum soviet offer subsidi subsidi respond hoffman told reuter interview agribusi educ confer mani constraint place subsidi offer ussr take le anticip four mln tonn said hoffman said pillsburi intern statist put soviet union wheat purchas two mln tonn subsidi offer howev subsidi offer competit level moscow would like buy said give soviet deal chine expect theyll take said vernon mcminimi director commod research ae staley manufactur co mcminimi told reuter spring weather impact crop determin much wheat moscow would buy subsidi offer soviet winter crop get good start dri autumn last year sever winter probabl damag due winter weather normal mcminimi said,wheat,258,291
strawbridg clothier strw 4th qtr net shr 202 dlr v 194 dlr net 147 mln v 139 mln rev 2656 mln v 2351 mln year shr 283 dlr v 336 dlr net 207 mln v 241 mln rev 7391 mln v 6869 mln note current year includ loss equal 12 ctsshr takeov defens loss 13 ct loss invest tax credit,earn,60,62
mobil rais west coast crude price one dlr 175 dlrsbbl today mobil rais west coast crude price one dlr 175 dlrsbbl today,crude,13,13
tug attempt refloat korean bulk carrier seven tug attempt refloat south korean motor bulk carrier hyundai new world tonight lloyd ship intellig servic said latest updat vessel ground close itaqui port brazil last night undock ponta da madeira termin lloyd said 200000 dwt vessel carri 180000 ton ore five hold partial flood leakag bunker doubl bottom tank low water tide vessel list five degre port list increas tide rise,ship,94,99
robert bruce industri inc bruca year loss shr loss 331 dlr v profit 94 ct net loss 6073000 v profit 1823000 rev 589 mln v 692 mln,earn,20,20
tcf bank save hike prime rate tcf bank save fa said rais prime rate 734 pct 712 pct effect today,interest,20,21
campeau edward debartolo complet purchas campeau corp edward j debartolo corp close previouslyannounc purchas five region shop center alli store corp campeau said debartolo associ hold 50 pct ownership interest shop center campeau separ announc requir bank agreement contribut addit 50 mln dlr capit alli campeau acquir alli store corp earlier year compani said,acq,77,91
ccc interest rate april six pct usda commod credit corpor ccc interest rate loan disburs april carri six pct ionterest rate u agricultur depart said april rate march 578 pct reflect interest rate charg ccc u treasuri depart said,interest,47,54
standard oil srd committe tri delay bid committe independ director standard oil co unsuccess sought delay tender offer standard share british petroleum co plc accord offer document bp offer document 70 dlr per share offer describ discus dougla danforth chair special committe independ director respons monitor relat bp bp owner 55 pct stake standard sever year accord document committe counsel said need one two month evalu offer price danforth chairman westinghous electr co wx first learn bp interest acquir rest standard telephon call march five sir peter walter chairman bp meet march nine danforth inform bp special committe hire first boston corp fbc financi advis also retain independ counsel danforth concern special committe suffici time express walter telephon convers reiter letter counsel monday week,acq,184,210
bankamerica say 1st qtr net cut 40 mln dlr due brazilian loan bankamerica say 1st qtr net cut 40 mln dlr due brazilian loan,earn,16,16
bankamerica say expect report profit firstquart 1987 bankamerica say expect report profit firstquart 1987,earn,11,11
